Date,Open,High,Low,Close,Adj Close,Volume
2022-10-25,8820.000000,9017.000000,8797.400391,9005.000000,9005.000000,727441
2022-10-27,9050.000000,9076.950195,8902.000000,9041.950195,9041.950195,849108
2022-10-28,9095.000000,9549.950195,9051.000000,9492.549805,9492.549805,1873029
2022-10-31,9650.000000,9769.000000,9451.099609,9527.599609,9527.599609,1932020
2022-11-01,9635.000000,9636.900391,9375.000000,9454.599609,9454.599609,805517
2022-11-02,9445.000000,9454.599609,9210.000000,9229.400391,9229.400391,788679
2022-11-03,9210.000000,9310.000000,9164.400391,9239.099609,9239.099609,616860
2022-11-04,9257.900391,9324.000000,9191.049805,9229.500000,9229.500000,465775
2022-11-07,9277.000000,9352.799805,9254.299805,9333.299805,9333.299805,469017
2022-11-09,9480.349609,9480.849609,9220.000000,9253.500000,9253.500000,617256
2022-11-10,9201.000000,9250.750000,9071.000000,9097.250000,9097.250000,445700
2022-11-11,9200.000000,9240.000000,9050.000000,9087.549805,9087.549805,461074
2022-11-14,9100.000000,9163.049805,8992.549805,9152.349609,9152.349609,282822
2022-11-15,9190.000000,9203.549805,9130.000000,9162.200195,9162.200195,359888
2022-11-16,9160.000000,9252.500000,9099.849609,9134.950195,9134.950195,350737
2022-11-17,9101.000000,9169.599609,8970.000000,8986.450195,8986.450195,409572
2022-11-18,9010.000000,9023.950195,8836.000000,8848.049805,8848.049805,515615
2022-11-21,8825.000000,8929.200195,8786.000000,8865.200195,8865.200195,520644
2022-11-22,8875.000000,8934.950195,8859.049805,8873.750000,8873.750000,455948
2022-11-23,8940.000000,8989.000000,8902.000000,8934.500000,8934.500000,621006
2022-11-24,8968.900391,8994.900391,8921.000000,8967.099609,8967.099609,455343
2022-11-25,9000.000000,9080.000000,8947.500000,9019.500000,9019.500000,545439
2022-11-28,9028.000000,9104.099609,8950.000000,8985.400391,8985.400391,439956
2022-11-29,8985.000000,9024.750000,8888.000000,8910.200195,8910.200195,606692
2022-11-30,8924.000000,9020.000000,8870.000000,8974.150391,8974.150391,1087650
2022-12-01,9019.049805,9025.000000,8930.000000,8958.150391,8958.150391,694489
2022-12-02,8820.000000,8928.900391,8754.750000,8815.849609,8815.849609,971612
2022-12-05,8844.000000,8853.200195,8765.000000,8792.049805,8792.049805,519621
2022-12-06,8777.200195,8800.000000,8694.950195,8717.349609,8717.349609,551379
2022-12-07,8720.000000,8747.849609,8641.000000,8659.150391,8659.150391,546450
2022-12-08,8665.000000,8711.000000,8606.049805,8682.700195,8682.700195,476001
2022-12-09,8707.000000,8763.750000,8545.450195,8613.349609,8613.349609,790406
2022-12-12,8609.000000,8693.299805,8515.299805,8659.750000,8659.750000,445039
2022-12-13,8662.000000,8697.349609,8610.000000,8620.700195,8620.700195,330236
2022-12-14,8650.000000,8677.700195,8596.049805,8641.599609,8641.599609,343670
2022-12-15,8641.000000,8673.599609,8575.000000,8584.150391,8584.150391,472176
2022-12-16,8559.500000,8588.000000,8446.000000,8485.799805,8485.799805,624222
2022-12-19,8498.799805,8621.450195,8451.000000,8603.849609,8603.849609,464106
2022-12-20,8584.400391,8584.400391,8432.049805,8524.349609,8524.349609,694906
2022-12-21,8524.349609,8566.950195,8288.299805,8350.400391,8350.400391,800720
2022-12-22,8356.650391,8384.000000,8288.000000,8334.349609,8334.349609,580858
2022-12-23,8299.700195,8329.950195,8122.850098,8141.600098,8141.600098,503012
2022-12-26,8147.000000,8346.000000,8076.049805,8256.799805,8256.799805,315102
2022-12-27,8298.950195,8315.000000,8230.799805,8305.450195,8305.450195,423308
2022-12-28,8315.000000,8453.500000,8287.599609,8421.049805,8421.049805,538632
2022-12-29,8370.000000,8449.000000,8333.000000,8435.799805,8435.799805,452134
2022-12-30,8470.000000,8490.000000,8362.250000,8394.599609,8394.599609,433976
2023-01-02,8365.000000,8454.000000,8337.599609,8403.299805,8403.299805,398159
2023-01-03,8380.000000,8402.000000,8304.150391,8382.750000,8382.750000,493207
2023-01-04,8376.000000,8537.049805,8311.049805,8422.799805,8422.799805,566744
2023-01-05,8444.950195,8475.000000,8390.049805,8461.099609,8461.099609,417716
2023-01-06,8460.000000,8483.950195,8350.000000,8383.049805,8383.049805,368978
2023-01-09,8424.849609,8446.950195,8325.099609,8377.000000,8377.000000,613406
2023-01-10,8380.000000,8410.000000,8262.900391,8293.150391,8293.150391,493677
2023-01-11,8334.650391,8334.650391,8249.150391,8284.450195,8284.450195,327536
2023-01-12,8315.000000,8377.000000,8260.000000,8369.200195,8369.200195,283772
2023-01-13,8397.000000,8500.049805,8351.000000,8453.400391,8453.400391,705220
2023-01-16,8480.000000,8514.299805,8343.599609,8380.099609,8380.099609,500575
2023-01-17,8409.849609,8493.299805,8342.150391,8479.349609,8479.349609,409248
2023-01-18,8473.000000,8537.400391,8464.299805,8494.049805,8494.049805,402883
2023-01-19,8479.000000,8519.000000,8456.500000,8501.650391,8501.650391,184776
2023-01-20,8462.049805,8500.000000,8412.000000,8439.799805,8439.799805,346337
2023-01-23,8480.000000,8482.000000,8377.900391,8417.099609,8417.099609,410827
2023-01-24,8450.000000,8718.000000,8417.000000,8698.799805,8698.799805,1039571
2023-01-25,8747.900391,8833.000000,8680.299805,8784.099609,8784.099609,1131883
2023-01-27,8828.450195,8889.000000,8620.099609,8737.500000,8737.500000,743546
2023-01-30,8779.000000,8865.000000,8718.000000,8817.000000,8817.000000,1036998
2023-01-31,8856.900391,8943.849609,8830.200195,8895.299805,8895.299805,643670
2023-02-01,8937.000000,9030.450195,8673.900391,8768.849609,8768.849609,707460
2023-02-02,8765.000000,8940.000000,8751.099609,8870.150391,8870.150391,456995
2023-02-03,8940.000000,8963.000000,8845.150391,8942.299805,8942.299805,351157
2023-02-06,8926.950195,8936.000000,8820.000000,8908.000000,8908.000000,205161
2023-02-07,8908.000000,8920.000000,8752.549805,8762.450195,8762.450195,318669
2023-02-08,8773.000000,8854.500000,8673.049805,8834.700195,8834.700195,391645
2023-02-09,8802.299805,8833.000000,8700.000000,8801.200195,8801.200195,392186
2023-02-10,8797.799805,8875.000000,8772.950195,8811.349609,8811.349609,276298
2023-02-13,8787.000000,8864.400391,8755.700195,8809.450195,8809.450195,253037
2023-02-14,8815.000000,8847.000000,8765.000000,8774.450195,8774.450195,227030
2023-02-15,8774.450195,8895.700195,8742.000000,8845.349609,8845.349609,452568
2023-02-16,8880.000000,8880.000000,8790.000000,8805.099609,8805.099609,247514
2023-02-17,8787.000000,8874.000000,8749.750000,8807.750000,8807.750000,214587
2023-02-20,8807.750000,8849.000000,8675.250000,8693.650391,8693.650391,298434
2023-02-21,8694.000000,8720.000000,8638.450195,8669.849609,8669.849609,323478
2023-02-22,8675.500000,8719.000000,8585.000000,8658.950195,8658.950195,363931
2023-02-23,8693.450195,8747.450195,8616.000000,8696.250000,8696.250000,317544
2023-02-24,8711.000000,8740.000000,8609.299805,8660.500000,8660.500000,242982
2023-02-27,8630.000000,8643.049805,8530.000000,8632.200195,8632.200195,220225
2023-02-28,8650.000000,8709.000000,8605.299805,8624.349609,8624.349609,370998
2023-03-01,8620.000000,8776.250000,8620.000000,8764.150391,8764.150391,333441
2023-03-02,8771.000000,8771.000000,8509.099609,8548.750000,8548.750000,603893
2023-03-03,8592.049805,8629.000000,8550.000000,8601.250000,8601.250000,437977
2023-03-06,8640.000000,8663.000000,8590.950195,8631.450195,8631.450195,275417
2023-03-08,8625.000000,8712.049805,8610.049805,8693.900391,8693.900391,348171
2023-03-09,8725.000000,8737.000000,8534.049805,8541.950195,8541.950195,431466
2023-03-10,8530.000000,8628.000000,8480.099609,8601.549805,8601.549805,516128
2023-03-13,8601.549805,8637.299805,8481.099609,8518.400391,8518.400391,479314
2023-03-14,8544.950195,8544.950195,8445.000000,8512.150391,8512.150391,349510
2023-03-15,8650.000000,8704.950195,8440.000000,8474.950195,8474.950195,509229
2023-03-16,8460.099609,8533.400391,8411.000000,8437.450195,8437.450195,340261
2023-03-17,8503.000000,8510.950195,8293.549805,8316.849609,8316.849609,471602
2023-03-20,8316.849609,8316.849609,8130.000000,8219.599609,8219.599609,488199
2023-03-21,8245.000000,8275.000000,8215.000000,8228.400391,8228.400391,287497
2023-03-22,8236.000000,8289.599609,8217.000000,8252.400391,8252.400391,218120
2023-03-23,8264.000000,8375.000000,8232.599609,8353.200195,8353.200195,540553
2023-03-24,8353.200195,8386.500000,8211.000000,8242.900391,8242.900391,391840
2023-03-27,8250.000000,8316.799805,8229.549805,8278.349609,8278.349609,364326
2023-03-28,8305.900391,8355.599609,8140.000000,8208.799805,8208.799805,360349
2023-03-29,8249.849609,8319.099609,8187.500000,8295.299805,8295.299805,339851
2023-03-31,8325.950195,8370.000000,8257.049805,8292.150391,8292.150391,478757
2023-04-03,8412.849609,8579.000000,8390.349609,8503.049805,8503.049805,627265
2023-04-05,8521.950195,8548.000000,8430.000000,8447.049805,8447.049805,272888
2023-04-06,8464.000000,8535.000000,8377.099609,8516.650391,8516.650391,309551
2023-04-10,8456.599609,8555.799805,8403.049805,8535.150391,8535.150391,308275
2023-04-11,8580.000000,8670.950195,8545.000000,8659.549805,8659.549805,409240
2023-04-12,8672.000000,8709.950195,8591.000000,8621.049805,8621.049805,408458
2023-04-13,8628.049805,8704.000000,8620.000000,8670.799805,8670.799805,480202
2023-04-17,8850.000000,8850.000000,8650.000000,8674.650391,8674.650391,489356
2023-04-18,8692.950195,8748.799805,8690.000000,8732.650391,8732.650391,276111
2023-04-19,8690.049805,8741.799805,8662.450195,8679.950195,8679.950195,280819
2023-04-20,8670.000000,8739.900391,8665.150391,8714.650391,8714.650391,369060
2023-04-21,8679.400391,8704.000000,8550.000000,8558.450195,8558.450195,424157
2023-04-24,8577.000000,8577.000000,8444.750000,8466.150391,8466.150391,543745
2023-04-25,8510.000000,8525.000000,8420.000000,8468.900391,8468.900391,906406
2023-04-26,8527.000000,8550.000000,8434.900391,8506.900391,8506.900391,959058
2023-04-27,8570.000000,8570.000000,8471.250000,8542.950195,8542.950195,536521
2023-04-28,8593.000000,8612.450195,8535.099609,8589.549805,8589.549805,387567
2023-05-02,8622.700195,8827.000000,8606.000000,8776.849609,8776.849609,865562
2023-05-03,8770.000000,8828.000000,8715.049805,8797.299805,8797.299805,537008
2023-05-04,8796.650391,8822.950195,8743.000000,8800.599609,8800.599609,271926
2023-05-05,8800.599609,8914.000000,8790.000000,8886.000000,8886.000000,302641
